true_complexity,true_equation,true_stdev,found_loss,found_equation
27, ((((0.035029976055613074 * x2) * -0.7196804475328287) + (log(x3) + x1)) - (x3 + (sqrt(x2) / -0.042429583243474324))) + (x3 + (0.9904555246146935 - ((x2 - -0.9067153890385008) - 1.1905427757429061)))                                                    ,14.877294311961371,7.906360394729854e-27, (((log(x3) - -1.4739387304637803) + (-0.6519922368172894 - (((sqrt(x2) * -23.568461520389228) - 0.2097434606878003) - x1))) + 0.24259295698528724) - (x2 * 1.0252103888446273)
12, (x3 - ((x1 - x1) + (cos(x2) * 0.7014242578890908))) - x1                                                                                                                                                                                                  ,4.084426707532457,7.764137345640095e-27, (x3 - x1) - (cos(x2 + (exp(0.3861670161782616) * 1.2485774282214978e-13)) * 0.7014242578890947)
14, (x1 / sqrt(exp(1.5897356543712995 - x2))) * cos(x1 - (1.2622443572611983 + x1))                                                                                                                                                                           ,31.13997761304034,7.438771220391272e-27, (x1 * sqrt(exp(x2))) * 0.1371540042474949
5, -0.8017233630910647 + (-0.04796788501785752 + x3)                                                                                                                                                                                                         ,2.876408715941358,7.30045244961137e-27, (x3 - 1.110771080816772) + 0.261079832707935
22, (x1 / (0.174793541125119 / (((x1 - x1) - 0.5684880967643461) - ((x2 + sqrt(x2)) + (x1 + -0.8816583818099686))))) + (x1 * x1)                                                                                                                              ,279.5796685765004,7.07738139299716e-27, (((x1 - -1.7916582216356207) * x1) + ((((x2 + x1) + sqrt(x2)) * -5.721035191364364) * x1)) + (((1.3146497125494661e-17 / x1) * -0.6445610372493706) / log(x1))
8, cos(x2 + ((x3 - 0.43973333120693914) + x3))                                                                                                                                                                                                               ,0.7081525442681468,6.805056434573544e-27, cos(((x3 + x2) + -0.4397333312068227) + x3)
12, (((x4 * (x1 + x4)) - -0.26690917604622993) * log(x4)) / -0.3320901860587125                                                                                                                                                                               ,333.75591189824587,6.099350001602264e-27, (x4 * ((x1 + x4) * (log(x4) * -3.011230207878541))) - (log(x4) * 0.8037249736703721)
17, (((log(x1) * x1) - (-0.722620166727692 + (x1 + x1))) - (x1 + cos(x1))) / 0.04957460021578282                                                                                                                                                              ,35.73259223412997,6.000483886199015e-27, ((((log(x1) * 20.17162005638601) + -60.514860169158005) * x1) + (cos(x1) * -20.171620056385965)) + 14.576419448313535
23, (((sqrt(x3) / ((x1 * -2.2133512184886306) / (x1 / -1.6370498911615916))) / (0.5986774297901231 * ((x1 - x5) - log(x5)))) - -0.7670019882639714) + x4                                                                                                      ,4.880530188647855,5.265529042134719e-27, ((((sqrt(x3) / ((log(x5) + x5) - x1)) * -0.46099356720401535) + (x4 + sqrt(x3 / x3))) - 0.5568936773591341) + 0.3238956656231087
18, ((x5 + (-0.868255009464976 + x2)) + (((0.8505362548396518 + (-0.056891017131012044 * sqrt(x4))) - -0.057381919252577525) - x3)) - 0.4031877762039625                                                                                                      ,5.002907339511557,5.143477678496233e-27, ((((x5 - x3) + 0.33745949160381555) + x2) + (sqrt(x4 + x4) * -0.04022802400191899)) - 0.7009841031805141
10, cos(x3) * ((x2 - (-1.7072223340743156 - x1)) / 0.8022343602534967)                                                                                                                                                                                        ,10.879594451666687,4.6898053049438654e-27, cos(x3) * ((((x1 + 0.2718831581174588) + x2) * 1.246518535660837) + 1.78917688779051)
17, ((cos(log(x4)) * x2) * cos(x4)) + (0.14997339870873522 * (log(x2) + (x2 / x2)))                                                                                                                                                                           ,2.156299830555404,4.4554798574196616e-27, ((x2 * (cos(log(x4)) * cos(x4))) + -1.4221865567940535) - ((log(x2) * -0.14997339870873186) - 1.5721599555028598)
14, (x2 * -0.29895385424972826) * ((0.28021141214346224 / exp(x1)) * (1.634695787191543 - (-0.36647705381976264 / x4)))                                                                                                                                       ,0.1975584709075573,4.3339752477540456e-27, (x2 * ((-0.030699886022236736 / x4) + -0.1369389265296985)) / exp(x1)
8, (x4 * log(x2)) * (x4 * x1)                                                                                                                                                                                                                                ,364.7019710309373,4.2527219432009626e-27, (x4 * ((x1 * x4) * log(x2))) - -1.2746676103677062e-14
11, (exp(cos(-1.0938888605626307 - (x3 / x3))) * x3) - 1.9674068748489248                                                                                                                                                                                     ,1.7453952332980889,4.226853993512434e-27, ((-0.6339615280676749 - (x3 * -0.6067966710102416)) + -1.1609873058832452) - 0.17245804089801126
15, ((-1.6973654565945762 - (cos(x3) - -1.8848752679069816)) - -1.0882388065700728) + (cos(x3 + x1) - x1)                                                                                                                                                     ,3.051061243438111,4.041877646788101e-27, cos(x3 + x1) + (-2.4940019179314215 - (cos(x3) + x1))
5, exp(cos(-0.38685758839694173 - x1))                                                                                                                                                                                                                       ,0.7841313969292059,3.787708419574001e-27, exp(cos(x1 + 0.3868575883970134))
17, (x2 - (x2 + x1)) - ((((x1 + -2.5021593050911766) * x1) + (x2 + -3.046850009196979)) - -1.0124950053981012)                                                                                                                                                ,25.944059735480245,3.4575241241244945e-27, (2.034355003798766 - ((x1 + -1.5021593050911959) * x1)) - x2
7, (cos(sqrt(x1)) * 0.5494025260521469) * -0.36050028613849466                                                                                                                                                                                               ,0.113548934010387,2.9558135854052147e-27, cos(sqrt(x1)) * -0.1980597678469342
10, ((-0.039786747197353076 * x1) + cos(x1)) - (x1 / x1)                                                                                                                                                                                                      ,0.754442622549002,2.8327450418930206e-27, ((x1 + -0.01809795740885413) * -0.039786747197369354) + (cos(x1) - 1.0007200588561584)
9, ((log(x2) - cos(x2)) / -0.39597507062842385) / 0.441115523931611                                                                                                                                                                                          ,7.956881769653487,2.816050652260101e-27, ((cos(x2) - log(x2)) * 5.725056975709502) * cos(-2.4547308630218367e-12)
20, 0.9543810261999515 * (cos(x5) * ((1.1299716803370097 - (x3 - -0.19150118220862464)) * (x4 * (1.8908791879109512 - (-1.4811179257091038 - (0.43243532323008027 * x5))))))                                                                                  ,114.73963354420042,2.470488147985572e-27, ((x4 * ((x5 + 7.7976911979181) * (((x3 + -0.9384704981283845) * 0.09610120989263293) * cos(x5)))) * -4.294514793419567) - log(x5 / x5)
24, (x3 + log(x2)) + ((log(x2) * -0.3394076436461669) * (((x3 - x4) - cos(x4)) * (2.2259385182001448 * ((x1 * x1) * 1.0534856858532553))))                                                                                                                    ,237.60770792800167,2.435223160866812e-27, ((x1 * ((log(x2) * (((cos(x4) + x4) - x3) * 0.7959090123018009)) * x1)) + log(x2)) + x3
12, log(x3) + (-0.6989500168536479 + (-0.46088101844714624 - ((1.252793940451487 + x5) + -1.3192484676435692)))                                                                                                                                               ,3.0150867898882066,2.168035075555473e-27, ((log(x3) + -0.9876450849492424) - x5) - 0.10573142315951613
11, ((-0.8334208777787018 + x1) + ((x2 / 0.5601863512243599) * x1)) + 0.2711702454719605                                                                                                                                                                      ,41.2928801215378,2.1528685219593795e-27, (((x2 * (x1 * 1.785120251170652)) + x1) - 0.5622506323067709) - (cos(x2) * -5.84204042818652e-14)
15, (-1.338690292909271 * ((0.6066771885150728 * x2) - (exp(log(x5 + x2)) - 0.8813535464400027))) + x5                                                                                                                                                        ,6.825343345606735,2.1233220764338257e-27, (((x5 * 1.3386902929092803) + x5) + (x2 * 0.526537429714654)) - 1.1798594372403963
6, (0.08239821434380919 + x3) - sqrt(x2)                                                                                                                                                                                                                     ,2.970092797707637,1.940497678679174e-27, 0.08239821434376506 - (sqrt(x2) - x3)
8, 0.031246211495224267 * (exp(x4 + 0.6529978493526475) - x5)                                                                                                                                                                                                ,267.58658563933244,1.9210927252476188e-27, (exp(x4) * 0.06003309455237888) - (x5 * 0.03124621149522498)
9, log((0.484143188732495 / x3) / (exp(x1) * x3))                                                                                                                                                                                                            ,3.506897037981,1.9205597786382928e-27, ((-0.3817958799353804 - x1) - (log(x3) + log(x3))) - 0.343578691594895
17, (exp(log(x1)) + ((((-0.747111763352032 + x3) - x4) * x1) * exp(sqrt(x1)))) - x4                                                                                                                                                                           ,407.0176107780247,1.90176604555434e-27, ((((exp(sqrt(x1)) * (x1 * ((x3 - 0.747111763352032) - x4))) - x4) + 0.6460335746812433) + x1) + -0.646033574681247
11, x1 * (((-0.6485472682271797 - x1) * x1) - (3.061462163634296 + x3))                                                                                                                                                                                       ,325.4827316398868,1.8169723103656343e-27, (x1 * (((-0.6485472682271819 - x1) * x1) - (x3 + 3.0614621636342805))) - exp(-4396.115298610829)
6, sqrt((x4 + x3) - -0.7074020935890044)                                                                                                                                                                                                                     ,0.6751724347323445,1.792776534473171e-27, sqrt((x3 + x4) + 0.7074020935892508)
7, x2 + (-0.3411454811781318 + (-0.036471807289583914 * x5))                                                                                                                                                                                                 ,2.8596566684758358,1.7883197330555165e-27, ((x2 - 0.16004164834000115) - (x5 * 0.03647180728957686)) + -0.18110383283812867
18, (((cos(x1) * x1) * (((x1 / 1.8559091322041152) + x1) / 0.1960961414263144)) - x1) - (x1 - x1)                                                                                                                                                             ,272.235662072347,1.7538652173346588e-27, (((((x1 + x1) * (x1 * 3.923635295134584)) * cos(x1)) - x1) - x1) + x1
10, ((log(x1) / sqrt(exp(x5))) + 0.2591852798604696) * -0.7291022713889442                                                                                                                                                                                    ,0.3179094696262058,1.633868549659948e-27, ((-0.7291022713888915 / sqrt(exp(x5))) * log(x1)) - 0.1889725762568941
9, (0.3596197329945695 * ((-0.8277315984648878 - x1) + -0.05121437986168829)) * x5                                                                                                                                                                           ,8.518472860081518,1.4603076464153023e-27, ((x1 + 0.8789459783266164) * x5) * -0.35961973299456784
17, -0.6947080235216377 * (((0.8916719445459045 - (x2 * x1)) * x1) - (((x1 * 0.12635618321009384) + -0.7041590239998434) + x2))                                                                                                                               ,137.07150506210786,1.4003658087360932e-27, ((((((((x1 * x2) - 0.7653157613358156) * x1) + 0.6814503808792811) + x2) - 0.6589568905731572) + 0.8657291039489639) * 0.6947080235216376) - 1.1062402867100223
13, (exp(cos(1.249982265690258 - (x3 - x3))) + cos(x2)) * sqrt(x5)                                                                                                                                                                                            ,1.905051478681576,1.3657904897075008e-27, ((sqrt(x5) * ((cos(x2) + 1.1222811012856713) - -0.2484430694094252)) + -0.5388283365444707) - -0.5388283365444768
10, (sqrt(x2) / -0.7430936078278316) - ((-1.9893663401672637 - x1) - x5)                                                                                                                                                                                      ,4.157765637459081,1.3066250765011982e-27, ((x1 + (x5 + 0.6152063966415763)) - (sqrt(x2) * 1.3457254772022298)) + 1.374159943525797
12, (0.24035327883665372 - x1) + ((x3 / x3) * (sqrt(x3) + 0.7939297140130459))                                                                                                                                                                                ,2.9661961830006187,1.3049292227701991e-27, (sqrt(x3) - x1) + 1.034282992849736
16, (x1 / 0.4685239255825765) - (cos((log(x2) + (x4 - x2)) + sqrt(x2)) + 0.7594222712916547)                                                                                                                                                                  ,6.192554128950255,1.274777817786938e-27, (((x1 * 2.134362719591252) - cos((x4 + log(x2)) - (x2 - sqrt(x2)))) + -0.6043701962349971) - 0.15505207505659646
8, ((x2 - -1.5663103684357638) * x1) + sqrt(x1)                                                                                                                                                                                                              ,25.82000328835976,1.2705926556916155e-27, sqrt(x1) + ((x2 + 1.5663103684357573) * x1)
12, ((log(x1) * (x3 + log(x1))) / -1.7295452509248908) + sqrt(x1)                                                                                                                                                                                             ,3.771729519158432,1.2701621443618703e-27, ((log(x1) * log(x1 * exp(x3))) * -0.5781866646537496) + sqrt(x1)
22, -0.11564587954110882 + (((x4 * (x2 + -0.9853081165683781)) + (((0.49561794825001027 + x4) - (3.7874818984950216 + (x2 / -0.39646696184225844))) / 0.9619890089546882)) - sqrt(x4))                                                                        ,27.09290634414047,1.237022239963462e-27, (((((((x4 - 0.8192930998585638) + 3.441233932751338) * x2) + 3.2123273780637387) - 6.862398970271176) - sqrt(x4)) - 1.203219903869675) - ((x4 * -0.054204799578786274) - 1.3157105220570187)
10, (cos(x3) * -0.28686135545704555) + ((x4 + -0.4640660545480449) - x2)                                                                                                                                                                                      ,4.097828516650069,1.2303971334836668e-27, ((x4 - (x2 - -0.23719508578952642)) - (cos(x3) * 0.2868613554570936)) - 0.2268709687585275
11, ((sqrt(exp(x3)) * (-1.3003733833189584 * x5)) + -1.4623627908553296) - 0.9977874586958025                                                                                                                                                                 ,267.02528403478334,1.2284354022469874e-27, -2.4601502495511363 - (x5 * (sqrt(exp(x3)) * 1.3003733833189584))
15, (exp(x1) * (cos(x1) / exp(x1))) + ((0.09530267950198368 + x1) * log(x1))                                                                                                                                                                                  ,7.141803257449354,1.2247431187504289e-27, ((log(exp(x1 + 0.09530267950201968)) * log(exp(log(x1)))) + cos(x1)) - 4.5586798225194514e-14
5, (0.44170756524871907 * x1) + 2.553903775162856                                                                                                                                                                                                            ,1.2696797813777092,1.1689327088499112e-27, (x1 * 0.44170756524872484) + 2.553903775162857
9, exp(x3 - ((x1 + exp(x2)) + 0.25737050267951267))                                                                                                                                                                                                          ,56.32700707545091,1.1297754535854571e-27, exp((x3 - x1) - exp(x2)) * 0.7730817318444353
11, exp((sqrt(x1) - sqrt(x4)) + log(x2 * x3))                                                                                                                                                                                                                 ,79.1530638216961,1.0514071205453612e-27, ((x2 * exp(sqrt(x1) - sqrt(x4))) * x3) - (x3 - x3)
9, (x3 / 0.8730254088666368) - ((x3 * x1) / x3)                                                                                                                                                                                                              ,4.357842807010647,1.0428988785283874e-27, (cos(x1) * -1.302863992516998e-16) + (((x3 * -1.1454420339245417) + x1) * -0.9999999999999929)
5, x4 - (x2 + x4)                                                                                                                                                                                                                                            ,2.859686262576483,1.0079192779708142e-27, (1.4718868485141812e-13 / exp(x5)) - x2
8, log(x2 * (x1 - (x1 * -0.051699242982449906)))                                                                                                                                                                                                             ,1.4572821996291665,1.0050583457047287e-27, log(x2 * x1) + 0.050407182739919586
22, (x1 / 0.3810618103158659) + (log(1.916131053085477 - (x1 / x1)) - exp(log(-0.36584948691193114 + (((x3 * 0.8553121685129375) + 0.04112835742736481) + 1.3336599781101721))))                                                                              ,7.918670666964878,9.46171701243273e-28, (((((x1 * 1.6242461798286405) + (x3 * -0.8553121685129313)) + 0.438930895487883) + ((sqrt(0.024048044016407564) + (0.5813886118203857 + x5)) * 4.94699767261686e-15)) + x1) + -1.5354655976011926
8, (x1 - -0.04866338840223285) * (sqrt(x1) / x1)                                                                                                                                                                                                             ,0.7177745291729339,9.149611405963748e-28, (0.04866338840220676 / sqrt(x1)) + sqrt(x1)
8, (x2 - -1.214743324791062) * log(x4 * 1.1785595457022053)                                                                                                                                                                                                  ,8.038425920983888,9.03473288423217e-28, (log(x4) - -0.16429296880596206) * (x2 - -1.214743324791039)
13, ((sqrt(x2) + cos(x1)) * (x2 * (x1 * x2))) - 0.9470955288816594                                                                                                                                                                                            ,569.2418979465665,8.028821251133859e-28, ((x2 * (x1 * x2)) * (cos(x1) + sqrt(x2))) - 0.9470955288816485
10, x4 * ((x2 * x4) + (sqrt(x1) + 0.16919648244665647))                                                                                                                                                                                                       ,202.16672749179352,7.387911635280531e-28, x4 * (((x4 * x2) + sqrt(x1)) - -0.16919648244665642)
18, (((x1 * -0.4122136390933612) / 0.8542007745005968) * (sqrt(x2) / 0.43569196997524706)) + (((-0.4440861178441315 + x2) + x2) - -0.027524732431975774)                                                                                                      ,7.339947343181533,7.188799747388255e-28, ((x2 + ((x1 * -1.107599728883139) * sqrt(x2))) + x2) + -0.4165613854121555
5, -0.3189802000575339 / exp(cos(x1))                                                                                                                                                                                                                        ,0.2732971945209781,6.911557208253809e-28, (-0.25382278429237215 / exp(cos(x1))) * 1.2567043614575286
11, ((x2 / -0.029671555290515426) - ((x1 / x1) - x1)) / -1.2396337857890596                                                                                                                                                                                   ,77.7112396988757,6.867996907309495e-28, ((x2 * 27.1873128314282) + (x1 * -0.806689855878266)) + 0.8066898558783011
19, ((x3 + x1) + 0.45596550824967846) + ((0.5416765118530191 * (x1 / x1)) + (x4 - (x2 + (x2 + x2))))                                                                                                                                                          ,9.923455738650649,6.706460710689435e-28, (0.34243633987088995 - ((((x2 + x2) * 1.4999999999999978) - ((x1 + x4) - -0.31264779365002426)) - (x3 - -0.10345061983618473))) + 0.23910726674559943
18, ((x2 / (0.21756418680988762 / x4)) + cos(x3 - x3)) - ((x1 / 1.2922988736179213) + (x4 * 0.3366309330849268))                                                                                                                                              ,100.23076685156845,5.8509498412177935e-28, (((((x2 * 4.596344714003053) + -0.6555043311513195) - -0.3188733980663996) * x4) + (log(sqrt(exp(x1))) * -1.5476296086220385)) - -1.0000000000000018
6, (-0.8815175205996562 - cos(x1)) / 0.5607298568424179                                                                                                                                                                                                      ,1.2856204790679295,5.745369077285858e-28, -1.5720895005728015 - (cos(x1) * 1.7833899654125456)
19, ((x1 * (sqrt(x2 / x1) / -0.8480756151090975)) + ((x2 + x2) * (-0.456684814848758 / x2))) * cos(x1)                                                                                                                                                        ,4.915638662679007,5.5497144823764805e-28, ((cos(x1) * sqrt(x1 * x2)) * -1.1791401405538162) - (cos(x1) * 0.9133696296975166)
18, (-0.5146703163186783 + (x2 - (x2 - 0.5105959238143828))) - ((x1 - x2) + (-0.3661365162660601 + log(0.7236581463632725 * x1)))                                                                                                                             ,4.657543940068268,5.545945003638672e-28, ((((log(x1) - log(x1)) - (x1 - (0.8174036434089644 + x2))) + -2.7006175074006933e-14) - log(x1)) - 0.1319053480103599
7, (x4 / exp(sqrt(x2))) - 0.16102625159969242                                                                                                                                                                                                                ,0.9346379670720236,5.263819379871204e-28, ((x4 * sqrt(1.0000000000000053)) / exp(sqrt(x2))) - 0.16102625159971737
15, (x3 * (x2 - log(x1))) + (0.7227428983069744 + (cos(x2) - (x1 - -0.08757955847202503)))                                                                                                                                                                    ,21.124693164511093,5.1247069273902365e-28, ((((x3 * x2) - (log(x1) * x3)) - x1) + (cos(x2) + 0.4439866809992319)) + 0.1911766588357391
9, (x1 / (-0.5214447337933821 * x1)) - (1.7426046840015648 * x1)                                                                                                                                                                                             ,5.009083176931832,4.902568626860658e-28, (x1 * -1.742604684001561) - 1.9177487760308671
15, (-1.1976156678358645 / (0.05620950106884851 / (x1 / (0.06835137438715844 * x1)))) + (log(x1) / exp(x1))                                                                                                                                                   ,0.4350250518535818,4.733670302305412e-28, (log(x1) / exp(x1)) - 311.71699936661753
19, (log(exp(((x3 * -1.7086943884102395) / x3) - (x4 - 0.13645383440434003))) - ((x4 * x2) / -0.411897364283873)) - 1.0528037625902384                                                                                                                        ,51.4438013399192,4.693877939574769e-28, -2.625044316596168 + ((x4 * (x2 * 2.4277892667232908)) - sqrt(x4 * x4))
10, exp(-2.3678189153709166 - x2) + (x2 * (1.0547161047691016 / x2))                                                                                                                                                                                          ,0.0184298229286991,4.573648635086165e-28, ((0.0936848381650995 / sqrt(exp(x2))) / sqrt(exp(x2))) + 1.0547161047690958
13, (0.6469600848230359 - (((6.425540970287897 * (x3 * 1.1233316342272301)) * x2) - x3)) + -1.633972329037004                                                                                                                                                 ,158.4848817759937,4.565296077214073e-28, (((x3 + (x2 * (x3 * -7.2180134389475255))) - 1.9319143130092402) + 0.6151763108720171) - -0.3297257579232534
6, x3 + (0.3946302446403249 / exp(x3))                                                                                                                                                                                                                       ,2.821245693868474,4.549114752785001e-28, exp(log(0.39463024464042) - x3) + x3
9, -1.5280358892410586 * (((x1 - x1) - x1) + 1.96195479224706)                                                                                                                                                                                               ,4.392309361277137,4.40295231557721e-28, ((((x1 * 1.528035889241052) - -0.14454999674195698) + 0.14627623422228064) - 0.658388742419057) + -2.6303748241671316
11, x4 * ((x2 * ((-0.2235049160167582 - x2) + x5)) - x5)                                                                                                                                                                                                      ,132.29386186274445,4.208680721004932e-28, (((x5 - (x2 + 0.22350491601675804)) * x2) - x5) * x4
9, 0.8844545649477167 * (log(x2) + (0.04121524729393321 - sqrt(x4)))                                                                                                                                                                                         ,1.1020407691841232,4.107976945563588e-28, ((log(x2) - sqrt(x4)) * 0.8844545649477251) - -0.03645301361459223
10, ((sqrt(x4) - x3) * (x3 - 0.5119095867569503)) - x2                                                                                                                                                                                                        ,22.64488575562288,3.990765432823723e-28, (((sqrt(x4) - x3) * (x3 + -0.5119095867569545)) - x2) + -2.6969312200142426e-14
11, -0.4058736216490202 - exp(cos(((x3 - x4) + x3) - x1))                                                                                                                                                                                                     ,0.8188117915839039,3.867948706936454e-28, -0.40587362164903984 - exp(cos(((x3 + x3) - x4) - x1))
16, (((sqrt(x1) - (x1 + 0.20447960497439271)) * (x3 / 1.3133743572428769)) - x2) + (x3 - x1)                                                                                                                                                                  ,12.96857915121342,3.8582296324353405e-28, ((x3 * ((-0.7613975364185327 * (x1 - sqrt(x1))) + 0.8443097325246667)) - x2) - x1
14, sqrt(x3) * ((x4 * ((x2 - 0.10106434343343104) + x1)) + (0.65204855842283 * x4))                                                                                                                                                                           ,97.32335341649718,3.7219185086141723e-28, sqrt(x3) * (((x2 + x1) + 0.5509842149893993) * x4)
29, ((x1 + (0.005587826884623299 + x1)) * (x1 - -1.5236022394708149)) - ((1.0956824176440967 * ((-1.3141719063453348 * x1) + 0.4600736377921686)) + ((x1 + ((x1 + x1) / 0.9857017521249718)) + (0.3981390828626979 - x1)))                                    ,66.61191826591504,3.6140005302576503e-28, (x1 * (((x1 + 3.321249266614006) + x1) - cos(cos(cos(x1 - x1))))) - 0.8937200530579288
18, ((exp(x2) * 1.0015520654025976) * -0.0029713385228079354) - (((x2 - 0.38184313748755283) + ((x2 / -0.5286496932155533) * -1.2701700434925922)) / -0.1330689619565678)                                                                                     ,64.61880814122186,3.531904369011391e-28, ((((x3 - (x2 * -25.570716098218906)) - 1.2927883558279978) + ((exp(x2) + 5.8491486419288155) * -0.0029759502345285908)) - x3) - 1.5593180286410677
14, cos(sqrt(x1) * sqrt(x2)) * (((0.9393178962928737 + x3) * x3) - -0.5211779456717213)                                                                                                                                                                       ,34.56895526919978,3.310540404215233e-28, ((cos(sqrt(x1 * x2)) * (((x3 + 0.9393178962928732) * x3) + 0.5211779456717255)) + 0.0009240896366525063) - 0.0009240896366522264
8, log(((x1 / x4) + x4) - x4)                                                                                                                                                                                                                                ,1.409659374165026,3.29771019970587e-28, (log(x1 / x4) + sqrt(0.5914241939495642)) - sqrt(0.5914241939495642)
8, (x2 + x4) - (sqrt(x1) * 0.1808744834595869)                                                                                                                                                                                                               ,4.076132662376446,3.280532648475447e-28, ((x4 + x2) - (sqrt(x1) * 0.18087448345959498)) - -1.3532198365334702e-17
27, (-0.2617703156585999 - sqrt(0.2607581450938416 * x2)) - (((log(x1 / x1) + x1) / exp(x2)) * (((x2 - x2) / 0.4794001102078463) + (cos(x1) * x1)))                                                                                                           ,6.759233546562434,3.249158093160447e-28, ((cos(x1) * (0.691230210279906 - (((x1 * exp(log(x1) - x2)) + (-1.496514798217076e-15 / sqrt(x1))) + 0.6912302102799069))) - (sqrt(x2) * 0.5106448326320535)) + -0.261770315658654
17, ((0.6052761454860983 * (x2 - x2)) * -0.8087700949533292) + ((x5 * 1.0038720971462771) * ((x1 + x1) + -0.8344037686078087))                                                                                                                                ,42.581757913878775,3.143696473088849e-28, ((((((-1.651705269887197 - (x1 * -2.007744194292554)) + 0.12842763234365548) - -0.6856429764844635) * x5) + 0.139797809459512) - -0.49036535926872304) + -0.6301631687282288
13, 0.47790756893506015 - (exp(x2) / (-1.6513979441205577 * ((exp(x2) / 0.593651580487288) / -0.5847764788517683)))                                                                                                                                           ,1.784419454863813e-16,3.113236850745361e-28, 0.26768962471505137
10, (((cos(x1) * -0.5298452925976473) - x1) - 0.40743249695884176) - 0.2033280917834619                                                                                                                                                                       ,2.8148565372477803,2.977316116775781e-28, (cos(x1) * -0.5298452925976378) + (-0.6107605887422872 - x1)
9, cos(x2 * log(x2)) * (x2 + x2)                                                                                                                                                                                                                             ,8.42649260782508,2.8043850629318064e-28, (x2 * cos(log(x2) * x2)) * 1.9999999999999998
6, (-0.3953909123351764 - x3) / sqrt(x3)                                                                                                                                                                                                                     ,0.6219215935460678,2.784959287570558e-28, (-0.39539091233519336 / sqrt(x3)) - sqrt(x3)
8, -1.1802652630192212 * ((-0.3570943916089532 + x3) - sqrt(x2))                                                                                                                                                                                             ,3.505497357077898,2.776263561468572e-28, ((x3 - sqrt(x2)) * -1.180265263019225) + 0.42146610603505325
16, (((x2 - x1) + (-2.8364916267837854 - x2)) + sqrt(x2)) - (0.7690620502775009 * (x1 + 0.5731267017325945))                                                                                                                                                  ,5.111128294023545,2.7572145295328497e-28, (((x1 * -1.7690620502774983) + (sqrt(x2) - -0.45789821351259696)) - 3.837712690626364) + 0.10255285402673223
11, cos(x4 - (cos(x1) * x1)) * (x1 / -0.12491257627135709)                                                                                                                                                                                                    ,32.389892042368054,2.7317021429764903e-28, (x1 * cos((x1 * cos(x1)) - x4)) * -8.005599034540957
15, ((sqrt(x3) / -1.6104494722295943) * (0.010943295446501442 / exp(x5))) * (sqrt(x1) / sqrt(x3))                                                                                                                                                             ,0.002970147788223,2.544895852920541e-28, ((sqrt(x1) * -0.0025360238408374826) / log(exp(0.3732091741490909))) / exp(x5)
8, cos(sqrt(x2)) * (log(x1) + 1.7413411113359343)                                                                                                                                                                                                            ,1.8640754028816344,2.4968476101513796e-28, (1.7413411113359567 + log(x1)) * cos(sqrt(x2))
11, (x1 + 0.514691652133702) - ((x1 * x1) * (x1 * 0.3829095480356116))                                                                                                                                                                                        ,106.428752733777,2.3132793842972516e-28, (x1 + (((x1 * x1) * -0.3829095480356116) * x1)) - -0.5146916521337068
9, cos((x3 + sqrt(x5)) - (x5 + -0.2791122486768693))                                                                                                                                                                                                         ,0.7158254952354366,2.2018033872528636e-28, cos((sqrt(x5) - x5) + (x3 + 0.27911224867688805)) * exp(8.605370846623208e-15)
5, exp(1.611930484208242 + log(x3))                                                                                                                                                                                                                          ,14.417936569931868,2.0518010943559074e-28, (x3 * 5.012478404068985) + 2.6847171634646795e-14
15, (-0.4447301779175444 * (((-0.9219472229780828 * x1) * 0.053444637680348184) * -0.004061979637438581)) / log(exp(x1 * x1))                                                                                                                                 ,0.0014326167305128,1.963782116192004e-28, -8.901117620557974e-5 / x1
25, (((x2 + -1.268210195861963) + x1) / 1.2176700679854393) + ((x2 - x1) + ((x1 / -1.8809814915249714) * (x1 - (((-0.3071848096335755 / x1) * x2) / 0.4407202133751127))))                                                                                    ,16.778584046060175,1.942707555986389e-28, ((x1 * ((x1 * -0.5316373417312424) - 0.17875947985281287)) + (x2 * 1.4506858901175002)) + -1.041505600905655
12, ((cos(x1) - (x3 + x3)) - x1) * (1.2446723594851181 - x3)                                                                                                                                                                                                  ,67.63583472567842,1.877545048911105e-28, ((x3 + -1.2446723594851195) * (((x3 - cos(x1)) + x3) + x1)) + 1.73070818873586e-14
19, ((log(x3) * 0.2840506128150413) * (((x3 + x3) * -0.23636765085613695) / 1.4428744910796458)) - (cos(x3) + exp(sqrt(x1)))                                                                                                                                  ,6.389154995001293,1.842191927889718e-28, (8.97996698876083e-15 - ((log(x3) * 2.2526720151184413e-14) + cos(x3))) + (((log(x3) * -0.09306474886127793) * x3) - exp(sqrt(x1)))
5, (x1 / -0.2444724139044879) * 0.3398720517977606                                                                                                                                                                                                           ,3.996179235639365,1.816415892974227e-28, (x1 * -1.3902265959976352) + -1.277137500870129e-16
6, sqrt((x1 * 1.2621517658292574) * x1)                                                                                                                                                                                                                      ,3.2293502904076483,1.758505455606373e-28, (0.11075936085805606 - ((x1 * -0.12345527985285747) + 0.11075936085805543)) + x1
10, log(-0.15926134944316944 / (((x2 * 0.6675163407018159) * -1.4381428009421906) * 0.24721471491460126))                                                                                                                                                     ,0.993758126500055,1.741115679615498e-28, ((((-1.6115849163690273e-14 * cos(x2)) - log(x2)) + 0.22621130240255957) - 0.17132528283738357) + -0.4537578607869789
7, ((x2 * x5) / -0.301539289673589) + 0.7770651930949658                                                                                                                                                                                                     ,72.98977635214469,1.7079192044698299e-28, ((x5 * x2) * -3.3163174227891914) + 0.7770651930949763
