true_equation,equation_simplified,complexity_multivar,complexity_simplified,eval_std,eval_mean,eval_min,eval_max
 (cos(x) / 2.280571035152931) + cos(x)                                                                                                                                                                                                                   ,1.438486670481168*cos(x),7,3,1.0375141149283618,-0.078062055427668,-1.4384849414075416,1.4384866704811683
 -0.0799844938549426 + ((x + 0.5552700052906606) - (x - cos(x)))                                                                                                                                                                                        ,cos(x) + 0.475285511435718,10,3,0.7212538956522394,0.4210187204882867,-0.5247132865554887,1.475285511435718
 ((x - -1.1474524322026534) + (((x + (x * sqrt(x))) * (cos(cos(x * 0.9108375270336108)) / x)) + 0.5910608294481231)) + ((x / x) - exp(x * -1.5574229312878891))                                                                                   ,x + 2.7385132616507765 - exp(-1.5574229312878891*x) + (x**(3/2) + x)*cos(cos(0.9108375270336108*x))/x,29,19,3.629627603274552,10.086765777554996,2.2788209707977174,15.513841425387692
 (cos((x - x) * x) + (0.9980998685078761 * x)) + ((sqrt(x) - 0.1450325014394894) * (cos(((x + -1.1524549291431823) + 0.38057433578282346) + 0.2210734616092849) * x))                                                                               ,x*(sqrt(x) - 0.1450325014394894)*cos(x - 0.55080713175107394) + 0.9980998685078761*x + 1,26,13,10.72642187702845,5.325199438953773,-19.18246063516095,25.346016889801188
 (((0.2527688503807872 + x) * x) - (cos(x) / exp(exp(((0.31694235631630396 / x) / (x + x)) / -0.8971569399024704)))) / (sqrt(x * x) + 0.9586750817931317)                                                                                          ,(x*(x + 0.2527688503807872) - exp(-exp(-0.17663707553260338/x**2))*cos(x))/(sqrt(x**2) + 0.9586750817931317),27,21,2.85733813534282,4.4227312669718994,-1.043106281640267,9.38406423582317
 (x * (x + sqrt((sqrt(x) + ((x + 1.2206222711343746) * ((-0.7807647416752225 - x) + exp(x)))) / 0.32276384195392377))) + (x - x)                                                                                                                   ,x*(x + 1.7601819445935101*sqrt(sqrt(x) + (x + 1.2206222711343746)*(-x + exp(x) - 0.7807647416752225))),24,15,2067.841284953316,1332.8501013792963,9.105661915624559e-11,8848.52655715277
 sqrt(x) / (sqrt(x + 0.5080813270625528) * ((x - 0.35717001431676315) + x))                                                                                                                                                                            ,sqrt(x)/(sqrt(x + 0.5080813270625528)*(2*x - 0.35717001431676315)),13,10,5.275311812793385,0.3361436006845761,-29.762584281622587,160.37584197803832
 (cos(x) / -0.8025038910412495) - ((((x / x) * x) * cos(cos((x + 0.48960325421860296) - x))) / x)                                                                                                                                                   ,-1.246099877101529*cos(x) - 0.63520724119180949,20,5,0.8987543907312547,-0.5675853996615209,-1.8813071182933387,0.6108911380867104
 ((sqrt(x) - x) * (x - 0.5119095867569503)) - x                                                                                                                                                                                                        ,-x + (sqrt(x) - x)*(x - 0.5119095867569503),10,7,22.126907647695223,-24.21711169238579,-74.87692778097423,-5.119144675610838e-06
 exp((0.23248533343737524 * (x * -0.09091417050102653)) - ((x / sqrt(x)) + x))                                                                                                                                                                         ,exp(-sqrt(x) - 1.0211362112431135*x),13,6,0.1244665864071234,0.0452976721706473,1.5556147192584256e-06,0.9999899999478872
 cos(x) / cos(x)                                                                                                                                                                                                                                         ,1,5,1,0.0,1.0,1.0,1.0
 (x + cos(x / (-0.3257871547319089 / x))) - cos(x + ((-0.31003716537157755 - x) - cos(x)))                                                                                                                                                           ,x + cos(3.069488730526845*x**2) - cos(cos(x) + 0.31003716537157755),18,12,2.904365854914704,4.302414293985338,-0.657185749549193,10.05930021602515
 cos(0.4952024548060473 + (((((x - x) / -1.3281083974884) - 0.956892795129224) + x) / (0.8816954930146514 / cos(x))))                                                                                                                                  ,cos(1.134178418652053*(x - 0.956892795129224)*cos(x) + 0.4952024548060473),17,9,0.7141969644716195,0.2533128445194005,-0.9999694393913447,0.9999999735531806
 x - ((((x - (sqrt(x) / (x - x))) + x) / exp(0.9802437532404047 + x)) * cos(x))                                                                                                                                                                    ,x - 0.3752196267036638*(zoo*sqrt(x) + 2*x)*exp(-x)*cos(x),20,13,,,,
 exp((1.3367630148260043 - (x + -1.0125496487052972)) + (cos(x) - -0.2308036440555039))                                                                                                                                                                  ,13.19867317621575*exp(-x + cos(x)),11,6,6.607774159411261,2.510359723130173,0.0002589293737979,35.87771345108933
 (x * 1.4865257471615707) / 1.0562016060888342                                                                                                                                                                                                            ,1.4074261377676253*x,5,2,4.066954220257741,7.037130688908498,1.4074261377676248e-10,14.074261377676253
 exp(-0.1601199652001975 - cos(-0.17121367413135458 + (1.5922329576977983 + (-0.12610455750903538 - x))))                                                                                                                                                 ,0.852041567497603*exp(-cos(x - 1.2949147260574083)),11,7,0.6425828356689409,0.9171759376423306,0.3134486184853044,2.316084133792485
 (((-0.9971073809632494 + (x * x)) * (x + -0.7784523575251178)) - (0.4130131182102362 - x)) / exp(x + x)                                                                                                                                             ,(x + (x - 0.7784523575251178)*(x**2 - 0.9971073809632494) - 0.4130131182102362)*exp(-2*x),18,15,0.0569080519379097,0.0364161968182782,1.901510839275768e-06,0.3631874731339527
 x + ((x - cos(x)) / sqrt(x))                                                                                                                                                                                                                          ,x + (x - cos(x))/sqrt(x),9,5,3160.920473679922,-92.98705494268766,-99999.9999899999,13.427615375336558
 cos(0.8266934112822919 + (((x / x) - 1.8566458480922006) / (-0.908631913395103 / (x * 1.909532835277441)))) * exp((0.6116433561012388 + (x - x)) - (x * x))                                                                                        ,1.843458369463882*exp(-x**2)*cos(1.80028166633946*x + 0.8266934112822919),25,13,0.2150139312641962,-0.0234715673248323,-0.6337333646193064,1.2485966625353466
 cos(sqrt(x * x)) * (0.21210634106009474 + ((x + 0.5250421861490108) + (-0.6875477190425446 + cos(x))))                                                                                                                                                ,(x + cos(x) + 0.049600808166560943)*cos(sqrt(x**2)),16,10,4.290954225982859,-0.2109322993266605,-8.540068374626895,7.391970848138129
 cos(x) * (x / ((((-1.5808207720979157 / (x / 0.9329572027113586)) - sqrt(x)) - -0.3122298874442032) - (-0.7139748454168071 / ((x + x) * x))))                                                                                                      ,x*cos(x)/(-sqrt(x) + 0.3122298874442032 - 1.4748381255244815/x + 0.3569874227084035/x**2),23,16,1.6641973037774729,0.2724706889505336,-2.606805763942155,3.2434785260778574
 cos(cos(x) + (0.7493896401624226 - (x / -0.18686002117131165)))                                                                                                                                                                                         ,cos(5.3515995221000679*x + cos(x) + 0.7493896401624226),9,7,0.7081538512317109,-0.0187224207556233,-0.9999986059124112,0.9999999934730912
 -0.2654483102700559 - (((x / x) - (((x * -1.1143893935345326) - (x - 0.351218322252435)) - -0.5326818002835783)) + x)                                                                                                                                ,-3.1143893935345326*x - 0.3815481877340426,17,4,8.99946274100848,-15.953495155562424,-31.52544212307937,-0.3815481880454815
 sqrt(x) * (x + x)                                                                                                                                                                                                                                      ,2*x**(3/2),6,7,18.991591904868766,25.30455369948093,2e-15,63.24555320336759
 (0.8730672159012138 - (0.594089303940662 / (0.5247423754263272 + x))) + (1.7595330970494965 / exp(x))                                                                                                                                                   ,0.8730672159012138 + 1.7595330970494965*exp(-x) - 0.594089303940662/(x + 0.5247423754263272),12,11,0.1769525701223648,0.8711576750705061,0.7737106873502922,1.5149368687846767
 (-1.5702372973373389 * (cos(cos(x * -0.38974707657628455)) / 1.416616307662906)) - ((-0.9021340880960182 - x) / 0.7092612747799025)                                                                                                                     ,1.409917664418263*x - 1.1084422005051407*cos(cos(0.38974707657628455*x)) + 1.271934786480437,15,11,4.120392047194998,7.506026054184749,0.6730409097669467,14.543408248558174
 sqrt(0.15083095652958672 * (0.4121076293103434 + x)) + ((x / x) + ((cos(x) + (x - x)) - -0.4299111671275223))                                                                                                                                       ,0.38836961329329914*sqrt(x + 0.4121076293103434) + cos(x) + 1.429911167127522,19,9,0.7068906071370458,2.2385679427429093,1.1566543168966694,3.437628302060509
 (cos(x) / exp(x)) * (((0.41020550712843173 / (-0.731763659653446 * x)) - (0.43354563114073286 + ((x * -1.8424704795719375) - 0.7699473225677942))) - (((x / 1.6447966952355868) + 1.1826780639092356) - 1.4429914121043506))                         ,(1.2344926043143705*x + 0.59671503962217634 - 0.5605710282507058/x)*exp(-x)*cos(x),27,12,177179467.682705,-5605710.490546015,-5605710281.349772,0.2784476585245851
 x - exp(-0.3042237880637259 * x)                                                                                                                                                                                                                        ,x - exp(-0.3042237880637259*x),6,4,3.131410450850779,4.68677195577776,-0.9999999998695775,9.9522720395869
 (0.2127124107461179 + ((x / x) / -0.4807143363277579)) + ((x * -1.9629826767790477) * x)                                                                                                                                                              ,-1.9629826767790477*x**2 - 1.867525111685886,13,7,58.58704968963499,-67.33303013204788,-198.16579278959065,-1.867525111685886
 cos(sqrt(x) / 0.6368054359049832) / exp(x)                                                                                                                                                                                                              ,exp(-x)*cos(1.570338353941452*sqrt(x)),8,7,0.1451273809595718,0.0172937938250212,-0.0844288455164649,0.9999999997767018
 ((-1.770073172099799 + ((x * 0.08735267359091418) * x)) - exp(x * (1.1781691005366184 / x))) + (sqrt(x) + x)                                                                                                                                        ,sqrt(x) + 0.08735267359091418*x**2 + x - 5.0184943943252695,19,10,6.167470662152753,5.00235613073744,-5.01848439422527,16.87905062493453
 (exp((x / (x - (x * ((x / x) * -0.45136423218823835)))) / exp(x)) - (-0.12798151970217886 - x)) * 0.4738405079914465                                                                                                                               ,0.4738405079914465*x + 0.4738405079914465*exp(0.68900692040087596*exp(-x)) + 0.06064282830919775,21,12,1.3149061259364814,2.943138089500265,0.9883645998484508,5.272903238588274
 (x + cos(x * (-0.7186106744099438 + x))) * 0.9761767529002195                                                                                                                                                                                          ,0.9761767529002195*x + 0.9761767529002195*cos(x*(x - 0.7186106744099438)),10,9,2.7343331717984003,4.979794965723987,0.9761767529978372,10.489984829932483
 sqrt(x / (x - (-0.6249613588898925 * x)))                                                                                                                                                                                                              ,0.7844738676669832,8,1,1.0379249364440784e-16,0.7844738676669833,0.7844738676669831,0.7844738676669833
 ((sqrt(x) / ((x / (x + -0.5262108457774936)) - exp(x))) / (x + 0.5852223564106416)) / exp(((1.0016222636729535 - sqrt(x)) + (x / 0.02326607029484153)) + x)                                                                                       ,0.36728312753775477*sqrt(x)*exp(sqrt(x) - 43.98104438469424*x)/((x + 0.5852223564106416)*(x/(x - 0.5262108457774936) - exp(x))),27,18,0.002263152565291,-0.0001809927506067,-0.0426754723451009,7.35523712023865e-13
 (x - (1.84042442106029 * cos(x))) / ((exp(x + x) * (exp(x) * -0.3371728853323982)) / cos(((1.8153740398280054 / x) * (cos(x) - -0.6380919148547622)) / x))                                                                                        ,-2.965837537660126*(x - 1.84042442106029*cos(x))*exp(-3*x)*cos(1.8153740398280054*(cos(x) + 0.6380919148547622)/x**2),28,21,0.4105840598150164,0.0127067345567411,-2.580203940059322,4.6244093966598765
 sqrt(0.10280217452536182 * x) - (cos(sqrt(x)) / ((x * 0.8514084030769994) - -0.5585745886879205))                                                                                                                                                      ,0.32062778189882707*sqrt(x) - cos(sqrt(x))/(0.8514084030769994*x + 0.5585745886879205),14,11,0.5356140848341338,0.6523947335815914,-1.7902679948281115,1.124111767533466
 sqrt(exp(0.40172657963338726 - x))                                                                                                                                                                                                                       ,1.2224576379913649*sqrt(exp(-x)),5,5,0.3014596846450403,0.2432171661550589,0.008236854773413,1.222457637930242
 x - (((-1.4403287958571467 - x) - 1.0274302757320743) + (x * 1.506942339206256))                                                                                                                                                                       ,0.493057660793744*x + 2.467759071589221,11,4,1.42475891315769,4.9330473755825945,2.4677590716385267,7.39833567952666
 (x / sqrt(exp(1.5897356543712995 - x))) * cos(x - (1.2622443572611983 + x))                                                                                                                                                                           ,0.13715400424749496*x/sqrt(exp(-x)),14,6,48.43719059602795,32.69285155221736,1.3715400425435266e-11,203.5545905393888
 ((-0.7368006953471784 - ((-0.49518443920443206 * x) - x)) - (x + x)) - cos(x * -0.7080931141262311)                                                                                                                                                  ,-0.50481556079556794*x - cos(0.7080931141262311*x) - 0.7368006953471784,16,8,1.761073213607862,-3.3627122604308988,-6.483280976905185,-1.7094552930858509
 (((0.6324471318383197 * (x + -1.0272512877099627)) + -0.3414516429542954) * sqrt(x + 1.4437060851422185)) - (0.03507106171682666 * cos(x - -0.8479136538803351))                                                                                       ,1.2015432098523209*(0.6324471318383197*x - 0.99113377354368186)*sqrt(0.69266176148415325*x + 1) - 0.03507106171682666*cos(x + 0.8479136538803351),19,18,5.765765807341129,6.457803473108978,-1.214091286312651,18.04706592629821
 (0.9787044843508398 * x) - ((x - sqrt(x)) - (sqrt(x) + (sqrt(exp(x) + x) / sqrt(exp(((1.2440295091158293 / x) / 1.5450197795051646) + x)))))                                                                                                      ,2*sqrt(x) - 0.0212955156491602*x + sqrt(x + exp(x))/sqrt(exp(x + 0.80518678506126583/x)),27,16,,,,
 exp(exp((-0.7704301500902678 * x) * x) - exp(x * 1.1340909090398275))                                                                                                                                                                                  ,exp(-exp(1.1340909090398275*x) + exp(-0.7704301500902678*x**2)),12,12,0.1620299095587564,0.0463932584014186,0.0,0.9999999998865908
 sqrt(exp(x)) + x                                                                                                                                                                                                                                        ,x + sqrt(exp(x)),5,3,39.106023681657135,34.527917252188246,1.00000000015,158.4131591025766
 (0.8369705856756872 - ((((x * (x - x)) + 0.22584406150616454) + (0.5139238428485584 * x)) / -0.43688786728292145)) * sqrt(x)                                                                                                                         ,sqrt(x)*(1.176328942354789*x + 1.3539088630206875),18,6,12.127848061363938,17.736788405520713,1.3539088631383208e-05,41.48022310561475
 (x / (x - -0.4215664462477728)) + (((-0.19530883906672772 - x) / -0.26531866079387373) * (0.3011969186718128 + x))                                                                                                                                    ,x/(x + 0.4215664462477728) + (x + 0.3011969186718128)*(3.7690526441217822*x + 0.73612929630480574),15,11,117.821447698066,136.1408591755876,0.2217198762154035,396.8000963268506
 (-1.5843753605281845 + exp(-0.8720751591321906 - sqrt(x + x))) + cos((cos((-0.16246423003156885 + x) + (x * x)) * (x + -0.2543260509561327)) - exp(-0.29616049078201495 - x))                                                                      ,cos((x - 0.2543260509561327)*cos(x**2 + x - 0.16246423003156885) - 0.74366806657266598*exp(-x)) - 1.5843753605281845 + 0.4180830595530965*exp(-sqrt(2)*sqrt(x)),28,27,0.725251201016904,-1.4235988062959524,-2.5792309778586047,-0.4578615579780056
 (((sqrt(x) / 1.6116485789695978) * -0.5851055922267294) + exp(x - (x * 1.144685450332061))) + (x - 0.15504711560725418)                                                                                                                               ,-0.36304787523891513*sqrt(x) + x - 0.15504711560725418 + exp(-0.144685450332061*x),17,10,2.4121719662026844,4.60838825589934,0.8065669837371232,8.932203988763614
 cos((x * x) * x)                                                                                                                                                                                                                                       ,cos(x**3),6,4,0.723224309446209,0.0780668151232522,-0.999996597320483,1.0
 (((x + exp(x)) - exp(x)) / 0.8577520496515568) / (x + exp(exp(-0.5456546257899049 / x)))                                                                                                                                                             ,1.165838076873414*x/(x + exp(exp(-0.5456546257899049/x))),17,8,0.1972904026137744,0.71707607722153,1.1658381732187048e-10,0.92690898788847
 exp(((-0.3231684041031908 + (x / (x + 0.8980781651024983))) * x) - (sqrt(x / 1.0331004026222628) - -1.4831458184617798))                                                                                                                              ,0.22692270673196996*exp(-0.98384964805376268*sqrt(x) + x*(x/(x + 0.8980781651024983) - 0.3231684041031908)),17,13,0.9258757338527333,0.7934059341059257,0.103834783568961,3.8570172798489417
 sqrt(x + cos(x)) * exp(3.6485003142802066 - (exp(x) + ((-0.4631000458449256 * x) - exp((x - 0.5036100695269513) / (0.5569150004510351 - (x + 1.144701660922354))))))                                                                                ,38.417009386027745*sqrt(x + cos(x))*exp(0.4631000458449256*x - exp(x) + exp((x - 0.5036100695269513)/(-x - 0.5877866604713189))),26,19,15.563629965430197,4.381620439169324,0.0,149.02122908356267
 cos(cos((x / 0.9983650585803177) - x) / ((x + exp(x)) - (((x * x) * x) * -0.31267547647615496)))                                                                                                                                                   ,cos(cos(0.001637618830538007*x)/(0.31267547647615496*x**3 + x + exp(x))),20,13,0.056166170805962,0.9840223010454252,0.5403023060364339,0.9999999989992356
 (((x - x) + ((sqrt(x) - -0.7962427124107853) * 2.666591514927484)) * (cos(x) + -1.3291596819291844)) - ((x / 0.7178100536117854) * 0.4633012935452406)                                                                                               ,-0.6454371754951885*x + (2.666591514927484*sqrt(x) + 2.123254060737445)*(cos(x) - 1.3291596819291844),21,12,8.025086525310138,-14.299723230145364,-30.22767859475262,-0.6988984086958792
 0.040048789003995895 / (exp(x + -0.0649734406764374) / ((-0.9585872181130483 * x) / (-1.09084602974522 - x)))                                                                                                                                          ,-0.040967421380793374*x*exp(-x)/(-x - 1.09084602974522),14,9,0.0024153762188607,0.0015835404142372,3.755564053573124e-12,0.0079879097277038
 ((x - (exp(-0.8609925991048742 - (0.000705536402852507 * cos(x))) - (x - -0.7451782103592256))) * cos(x)) * x                                                                                                                                        ,x*(2*x + 0.7451782103592256 - 0.4227422604055199*exp(-0.000705536402852507*cos(x)))*cos(x),18,14,70.45828036577646,-14.3239406557228,-184.6190554829524,84.83804755800354
 (((x * x) - -0.04091973891240853) + exp(x * 0.8492536663999203)) - (x / cos(cos(x * x)))                                                                                                                                                            ,x**2 - x/cos(cos(x**2)) + exp(0.8492536663999203*x) + 0.04091973891240853,18,16,1061.7517554765975,602.7164901339381,0.8680945559662183,4962.897152738795
 cos(((-1.1030995783045512 - (x + 0.39703046877278864)) + (((0.9337569705560176 + (x * x)) - (x + x)) + ((x + (x - -2.9629518468923965)) - x))) - x) + 0.2147784419993576                                                                         ,cos(x**2 - 3*x + 2.3965787703710743) + 0.2147784419993576,28,11,0.7110312496697736,0.343435134902547,-0.7852082696475047,1.2147673371100036
 -2.041008669618649 * ((x * x) + cos(x))                                                                                                                                                                                                                ,-2.041008669618649*x**2 - 2.041008669618649*cos(x),8,9,60.57466861508654,-67.95691419252753,-202.3883146965897,-2.041008669618649
 (1.788081030426069 + x) - (exp(-0.2711807977901146 - (x + -0.939757291994756)) + ((x * cos(x)) + cos(x)))                                                                                                                                            ,-x*cos(x) + x - cos(x) + 1.788081030426069 - 1.951457431548045*exp(-x),18,13,6.53284217539615,7.377821363225712,-1.16337640092683,21.826458031117543
 (0.024845623299021635 * exp(x)) / ((x / ((-0.8771389910672259 * x) * x)) / 0.49354306829772376)                                                                                                                                                       ,-0.010755816144485694*x*exp(x),14,4,458.9772700035245,-214.1959448565736,-2369.12616401744,-1.0755816145561277e-12
 exp(0.09203294908878451 * (((x + -0.09214981606802752) * (0.5705097287469293 - x)) + cos(-1.213390137555697 + (-0.36122547870136734 - (x / x)))))                                                                                                     ,0.92530449900241523*exp(0.09203294908878451*(0.5705097287469293 - x)*(x - 0.09214981606802752)),19,10,0.3403790181341015,0.3025996679098688,0.0001706491975679,0.9301889273296676
 sqrt(x / ((x * 0.9631184902256464) + exp(x - 0.5352059196861244)))                                                                                                                                                                                     ,sqrt(x/(0.9631184902256464*x + 0.5855487017245854*exp(x))),11,8,0.2083995144089473,0.2820123409762377,1.3068281735605209e-05,0.6256350384829116
 (0.7453069354753967 * sqrt(x)) - x                                                                                                                                                                                                                      ,0.7453069354753967*sqrt(x) - x,6,4,2.347042612160541,-3.429163225835029,-7.643132527977597,0.1388677187358184
 ((sqrt(x) * (((2.1550832986870465 - x) - sqrt(x)) * x)) - exp(cos(x * -0.5205360839120978))) * ((x + -1.7506425285052436) + (x - 0.9187919099050309))                                                                                              ,(2*x - 2.6694344384102745)*(x**(3/2)*(-sqrt(x) - x + 2.1550832986870465) - exp(cos(0.5205360839120978*x))),25,21,1651.8085164102165,-1265.4693670659613,-6060.208394188257,7.256275125649763
 ((cos(x / -1.1263218676329196) / exp(x)) / sqrt(2.201522214471917 * x)) + (1.3439484713412542 - x)                                                                                                                                                    ,-x + 1.3439484713412542 + 0.6739667387082973*exp(-x)*cos(0.88784567603362092*x)/sqrt(x),16,14,2130.361698839501,63.827271611454,-8.656059796193608,67398.0178125613
 exp(exp((x + 0.4190622254068362) - x))                                                                                                                                                                                                                  ,4.574671842563585,7,1,1.852017066849266e-15,4.574671842563586,4.574671842563582,4.574671842563588
 (x - (x + ((2.749381021524086 * (x / (x - -0.9639664676898588))) * ((exp(x) - exp(x)) * exp(0.9603574728520072 - (x + x)))))) - (0.541216156279901 - x)                                                                                          ,x - 0.541216156279901,28,2,2.8896395420853125,4.458783843770099,-0.541216156179901,9.4587838437201
 (sqrt(x) / -0.7430936078278316) - ((-1.9893663401672637 - x) - x)                                                                                                                                                                                      ,-1.345725477202182*sqrt(x) + 2*x + 1.9893663401672637,10,8,4.799000780007069,9.153064989819196,1.7630365816785525,17.733808726891372
 (x + ((x / x) - cos(cos(x)))) - x                                                                                                                                                                                                                    ,1 - cos(cos(x)),11,4,0.1635704853810094,0.2453501276610429,3.005022219948472e-07,0.4596976941318602
 (-1.7289140501023168 * cos(1.3307093287976683 + x)) / (0.3174225157056194 * ((exp(x) + x) - (x + 1.2657410375633225)))                                                                                                                                ,-1.7289140501023168*cos(x + 1.3307093287976683)/(0.3174225157056194*exp(x) - 0.40177470437519073),17,11,1.203162188834675,0.570318931437808,-0.0608871077880469,7.836007519500643
 ((-0.29800784724557366 / (exp(x) + -0.7743221783054414)) * x) + (cos(-0.339484510506071 / x) + exp(cos(x)))                                                                                                                                           ,-0.29800784724557366*x/(exp(x) - 0.7743221783054414) + exp(cos(x)) + cos(0.339484510506071/x),17,13,0.7701400966772316,2.121552530425356,1.318546769543988,3.7133182975996113
 cos((x + x) * (x / (0.8377394866990022 + (0.5666995234426285 * exp(x)))))                                                                                                                                                                             ,cos(2*x**2/(0.5666995234426285*exp(x) + 0.8377394866990022)),13,12,0.3680611809619574,0.7051984787884745,-0.0593362284307032,1.0
 (((-0.019030578315726646 / x) / (0.8059965560734264 + x)) + (x * x)) - 0.9003047346311458                                                                                                                                                             ,x**2 - 0.9003047346311458 - 0.019030578315726646/(x*(x + 0.8059965560734264)),13,11,7462796.608322306,-236079.96417457212,-236112403.2420317,99.0995191540938
 ((x - x) / (0.9994243000536039 - (x * cos(x)))) * ((-0.47744329317710826 - (cos(x - (1.1207927166789617 + x)) - (x / sqrt(x)))) + cos(x))                                                                                                        ,0,27,1,0.0,0.0,0.0,0.0
 cos(cos(x) - ((((cos(x) - x) - cos(x)) * x) / -0.1926615165424302)) / (sqrt(x) + exp(x))                                                                                                                                                           ,cos(5.190450163303724*x**2 - cos(x))/(sqrt(x) + exp(x)),21,12,0.1189456590183108,0.0219604547443888,-0.3061225363149744,0.5402969028450816
 ((-0.30536337840537725 * x) + x) + exp((x - x) - (1.1753227846179284 / x))                                                                                                                                                                           ,0.69463662159462275*x + exp(-1.1753227846179284/x),14,6,2.2116914935467484,4.164829171532171,6.946366215946227e-11,7.835478028067831
 ((-0.039786747197353076 * x) + cos(x)) - (x / x)                                                                                                                                                                                                      ,-0.039786747197353076*x + cos(x) - 1,10,6,0.7550057061982346,-1.253200526936186,-2.37576088861092,-3.9787062533491735e-12
 cos((sqrt(x) * -0.10702281672567354) * x) - (x * ((x + x) * sqrt(x)))                                                                                                                                                                               ,-2*x**(5/2) + cos(0.10702281672567354*x**(3/2)),16,16,185.3794738330104,-180.66725399276203,-633.4262088151381,1.0
 (((-0.0961640887182036 / x) - (-0.005543831439072342 / x)) / (0.4195725369855754 - (2.630696935566251 - x))) - sqrt(exp(0.393885989366533 + x) / (exp(x) * (x - -0.14321297213613482)))                                                             ,-1.21767462479972*sqrt(1/(x + 0.14321297213613482)) - 0.09062025727913126/(x*(x - 2.211124398580676)),26,13,12953730.44313834,409837.2013813254,-38.45025710225024,409837893.47145903
 cos((-0.18690373003447314 + x) * sqrt(x)) / -0.5304590274561205                                                                                                                                                                                         ,-1.885159735702151*cos(sqrt(x)*(x - 0.18690373003447314)),9,7,1.352773768348148,-0.0958381171868785,-1.885159735698858,1.885156318645601
 1.4104742807451818 - ((0.7272960010315607 - (cos(x) + x)) * cos(x / -0.4097869606433085))                                                                                                                                                              ,-(-x - cos(x) + 0.7272960010315607)*cos(2.440292386146546*x) + 1.4104742807451818,13,12,3.480862173585624,1.192096486550175,-5.961943078386283,8.536575784682084
 (sqrt(exp(x)) * 1.938196201239695) - (x / (exp(sqrt(x)) + ((x / x) + -0.0053552971982551096)))                                                                                                                                                       ,-x/(exp(sqrt(x)) + 0.99464470280174489) + 1.938196201239695*sqrt(exp(x)),17,11,70.91673065214941,56.81841281041621,1.9381962012864709,287.2476306416238
 ((sqrt(x) * x) * x) + (sqrt(sqrt(x)) * (((x / 4.378755308349022) - x) / 0.1201673737199319))                                                                                                                                                        ,-6.421248754816685*x**(5/4) + x**(5/2),18,13,60.251774414603055,39.66215599954642,-10.308108891838508,202.04002154255213
 (exp(cos(-1.0938888605626307 - (x / x))) * x) - 1.9674068748489248                                                                                                                                                                                     ,0.6067966710102518*x - 1.9674068748489248,11,4,1.753423654556956,1.066576480232674,-1.9674068747882447,4.100559835253593
 cos((sqrt(x * 0.1671309549127579) / ((-1.0112358969495172 * exp(1.8092548286462344 + x)) - x)) + cos(x - 0.5769688978890962))                                                                                                                         ,cos(0.408816529647173*sqrt(x)/(-x - 6.1745010138998165*exp(x)) + cos(x - 0.5769688978890962)),19,14,0.1616524040544137,0.7569972659486757,0.5377291952030859,0.999996924551982
 (sqrt(x) * ((cos(x) * (x + x)) - x)) - cos(x * 0.3420920833242983)                                                                                                                                                                                  ,sqrt(x)*(2*x*cos(x) - x) - cos(0.3420920833242983*x),16,11,28.938277868146027,-16.99489311238738,-87.43117821018575,16.55096102946669
 (0.9931222646674114 * exp((-0.6919627386537819 * (0.6465415692707869 * exp(x))) + 1.350372708281423)) + cos((x + x) / x)                                                                                                                              ,cos(2) + 3.832323251300771*exp(-0.4473826749261275*exp(x)),18,9,0.5741463889705472,-0.1740875395410817,-0.4161468365471424,2.033854419790614
 (((1.3569884009639093 - cos(x)) + ((x / x) / 0.8151336705294895)) * (sqrt(sqrt(x)) + x)) * 1.0454023823200937                                                                                                                                        ,1.0454023823200937*(2.58378105614944 - cos(x))*(x**(1/4) + x),18,12,11.308361854394652,18.25315394184613,0.0052357468870755,42.517444919075615
 (-0.2748117586909589 + x) * (-0.33582702439196627 - sqrt(x))                                                                                                                                                                                            ,(-sqrt(x) - 0.33582702439196627)*(x - 0.2748117586909589),8,7,10.263068246384568,-13.65991921501914,-34.01972654515435,0.1258205262155904
 sqrt(sqrt(x)) / (((2.5931936488547374 / (sqrt((x + x) / 0.5902736299715362) / (sqrt(x) / -0.1632425095944458))) - (-0.40577718622417963 * x)) + (x * (-1.1017766816451036 / x)))                                                                   ,x**(1/4)/(0.40577718622417963*x - 9.7318280277907164),27,10,0.065436854575554,-0.1945189088190244,-0.313405323838011,-0.0003249417941984
 exp(0.0632056929826438 + (x * cos(x - 0.29641020071423635)))                                                                                                                                                                                            ,1.06524593031044*exp(x*cos(x - 0.29641020071423635)),9,7,199.7023064955844,80.77647512903488,6.0741206759800185e-05,826.5454772711472
 ((0.533763290986954 + ((-0.11282261436351909 * cos(cos(x))) - (x - 0.6200614395373754))) - (x + (((-0.7029487100737328 - x) + x) - cos(sqrt(x) - 0.13204653058345253)))) - 2.746942958546915                                                        ,-2*x + cos(sqrt(x) - 0.13204653058345253) - 0.11282261436351909*cos(cos(x)) - 0.8901695179488528,27,14,6.357169856121993,-11.301722266277356,-21.959358100661312,0.0401679969282828
 sqrt((cos(x) - (cos(x) + -1.0393990474945196)) / ((((((0.038039000015756774 + x) / x) / (x + cos(x))) + sqrt(x)) / x) / x))                                                                                                                      ,1.0195092189355227*sqrt(x**2/(sqrt(x) + (x + 0.038039000015756774)/(x*(x + cos(x))))),26,15,1.6087034516955236,3.108189604926746,5.2272901968674804e-15,5.636302884738396
